 1.3200e+00  1.7456e-08  7.7445e-01  2.8200e-01  2.5243e-08  3.4673e-04  1.7455e-08  6.6168e-01  5.3227e-02  2.3587e-07  1.1123e-08  1.1123e-08  5.0366e-05 
 1.3300e+00  1.5252e-08  7.7445e-01  2.8480e-01  2.1524e-08  3.5173e-04  1.5251e-08  6.6168e-01  5.2496e-02  2.0577e-07  9.7358e-09  9.7358e-09  4.3381e-05 
 1.3400e+00  1.3328e-08  7.7445e-01  2.8758e-01  1.8362e-08  3.5667e-04  1.3327e-08  6.6168e-01  5.1848e-02  1.7961e-07  8.5224e-09  8.5224e-09  3.7384e-05 
 1.3500e+00  1.1648e-08  7.7445e-01  2.9035e-01  1.5670e-08  3.6156e-04  1.1648e-08  6.6168e-01  5.1273e-02  1.5684e-07  7.4611e-09  7.4611e-09  3.2231e-05 
 1.3600e+00  1.0181e-08  7.7445e-01  2.9310e-01  1.3378e-08  3.6641e-04  1.0180e-08  6.6168e-01  5.0764e-02  1.3703e-07  6.5326e-09  6.5326e-09  2.7800e-05 
 1.3700e+00  8.8992e-09  7.7445e-01  2.9583e-01  1.1424e-08  3.7120e-04  8.8984e-09  6.6168e-01  5.0313e-02  1.1978e-07  5.7202e-09  5.7202e-09  2.3986e-05 
 1.3800e+00  7.7783e-09  7.7445e-01  2.9854e-01  9.7572e-09  3.7595e-04  7.7775e-09  6.6168e-01  4.9915e-02  1.0474e-07  5.0092e-09  5.0092e-09  2.0700e-05 
 1.3900e+00  6.7980e-09  7.7445e-01  3.0124e-01  8.3350e-09  3.8064e-04  6.7971e-09  6.6168e-01  4.9564e-02  9.1630e-08  4.3866e-09  4.3866e-09  1.7868e-05 
 1.4000e+00  5.9402e-09  7.7445e-01  3.0393e-01  7.1205e-09  3.8529e-04  5.9394e-09  6.6168e-01  4.9254e-02  8.0186e-08  3.8415e-09  3.8415e-09  1.5426e-05 
 1.4100e+00  5.1894e-09  7.7445e-01  3.0660e-01  6.0829e-09  3.8988e-04  5.1886e-09  6.6168e-01  4.8980e-02  7.0194e-08  3.3640e-09  3.3640e-09  1.3317e-05 
 1.4200e+00  4.5321e-09  7.7445e-01  3.0926e-01  5.1959e-09  3.9443e-04  4.5313e-09  6.6168e-01  4.8739e-02  6.1463e-08  2.9456e-09  2.9456e-09  1.1496e-05 
 1.4300e+00  3.9565e-09  7.7445e-01  3.1190e-01  4.4373e-09  3.9893e-04  3.9557e-09  6.6168e-01  4.8527e-02  5.3831e-08  2.5790e-09  2.5790e-09  9.9232e-06 
 1.4400e+00  3.4523e-09  7.7445e-01  3.1454e-01  3.7884e-09  4.0338e-04  3.4515e-09  6.6168e-01  4.8340e-02  4.7154e-08  2.2576e-09  2.2576e-09  8.5632e-06 
 1.4500e+00  3.0107e-09  7.7445e-01  3.1716e-01  3.2331e-09  4.0779e-04  3.0098e-09  6.6168e-01  4.8175e-02  4.1311e-08  1.9758e-09  1.9758e-09  7.3871e-06 
 1.4600e+00  2.6237e-09  7.7445e-01  3.1977e-01  2.7579e-09  4.1214e-04  2.6229e-09  6.6168e-01  4.8030e-02  3.6194e-08  1.7287e-09  1.7287e-09  6.3696e-06 
 1.4700e+00  2.2847e-09  7.7445e-01  3.2238e-01  2.3510e-09  4.1645e-04  2.2838e-09  6.6168e-01  4.7903e-02  3.1712e-08  1.5119e-09  1.5119e-09  5.4892e-06 
 1.4800e+00  1.9876e-09  7.7445e-01  3.2497e-01  2.0026e-09  4.2071e-04  1.9868e-09  6.6168e-01  4.7791e-02  2.7783e-08  1.3218e-09  1.3218e-09  4.7271e-06 
 1.4900e+00  1.7274e-09  7.7445e-01  3.2756e-01  1.7044e-09  4.2493e-04  1.7266e-09  6.6168e-01  4.7693e-02  2.4337e-08  1.1550e-09  1.1550e-09  4.0675e-06 
 1.5000e+00  1.4995e-09  7.7445e-01  3.3013e-01  1.4491e-09  4.2910e-04  1.4986e-09  6.6168e-01  4.7606e-02  2.1314e-08  1.0086e-09  1.0086e-09  3.4966e-06 
 1.5100e+00  1.2999e-09  7.7445e-01  3.3270e-01  1.2305e-09  4.3323e-04  1.2991e-09  6.6168e-01  4.7531e-02  1.8660e-08  8.8011e-10  8.8011e-10  3.0023e-06 
 1.5200e+00  1.1252e-09  7.7445e-01  3.3527e-01  1.0436e-09  4.3730e-04  1.1244e-09  6.6168e-01  4.7464e-02  1.6329e-08  7.6736e-10  7.6736e-10  2.5746e-06 
 1.5300e+00  9.7240e-10  7.7445e-01  3.3782e-01  8.8365e-10  4.4134e-04  9.7153e-10  6.6168e-01  4.7406e-02  1.4282e-08  6.6840e-10  6.6840e-10  2.2046e-06 
 1.5400e+00  8.3878e-10  7.7445e-01  3.4037e-01  7.4696e-10  4.4533e-04  8.3791e-10  6.6168e-01  4.7355e-02  1.2481e-08  5.8154e-10  5.8154e-10  1.8847e-06 
 1.5500e+00  7.2206e-10  7.7445e-01  3.4291e-01  6.3022e-10  4.4927e-04  7.2119e-10  6.6168e-01  4.7310e-02  1.0898e-08  5.0531e-10  5.0531e-10  1.6082e-06 
 1.5600e+00  6.2020e-10  7.7445e-01  3.4545e-01  5.3061e-10  4.5317e-04  6.1932e-10  6.6168e-01  4.7271e-02  9.5046e-09  4.3842e-10  4.3842e-10  1.3694e-06 
 1.5700e+00  5.3143e-10  7.7445e-01  3.4798e-01  4.4572e-10  4.5702e-04  5.3054e-10  6.6168e-01  4.7237e-02  8.2784e-09  3.7974e-10  3.7974e-10  1.1635e-06 
 1.5800e+00  4.5416e-10  7.7445e-01  3.5051e-01  3.7346e-10  4.6084e-04  4.5327e-10  6.6168e-01  4.7208e-02  7.1987e-09  3.2828e-10  3.2828e-10  9.8615e-07 
 1.5900e+00  3.8704e-10  7.7445e-01  3.5303e-01  3.1207e-10  4.6460e-04  3.8613e-10  6.6168e-01  4.7182e-02  6.2482e-09  2.8318e-10  2.8318e-10  8.3359e-07 
 1.6000e+00  3.2884e-10  7.7445e-01  3.5555e-01  2.6002e-10  4.6833e-04  3.2792e-10  6.6168e-01  4.7159e-02  5.4113e-09  2.4368e-10  2.4368e-10  7.0261e-07 
 1.6100e+00  2.7850e-10  7.7445e-01  3.5807e-01  2.1597e-10  4.7201e-04  2.7757e-10  6.6168e-01  4.7140e-02  4.6749e-09  2.0914e-10  2.0914e-10  5.9041e-07 
 1.6200e+00  2.3507e-10  7.7445e-01  3.6058e-01  1.7880e-10  4.7565e-04  2.3413e-10  6.6168e-01  4.7123e-02  4.0273e-09  1.7896e-10  1.7896e-10  4.9453e-07 
 1.6300e+00  1.9771e-10  7.7445e-01  3.6309e-01  1.4752e-10  4.7925e-04  1.9676e-10  6.6168e-01  4.7109e-02  3.4585e-09  1.5264e-10  1.5264e-10  4.1282e-07 
 1.6400e+00  1.6569e-10  7.7445e-01  3.6560e-01  1.2128e-10  4.8280e-04  1.6473e-10  6.6168e-01  4.7097e-02  2.9598e-09  1.2974e-10  1.2974e-10  3.4341e-07 
 1.6500e+00  1.3833e-10  7.7445e-01  3.6810e-01  9.9341e-11  4.8631e-04  1.3736e-10  6.6168e-01  4.7086e-02  2.5234e-09  1.0986e-10  1.0986e-10  2.8464e-07 
 1.6600e+00  1.1506e-10  7.7445e-01  3.7060e-01  8.1073e-11  4.8979e-04  1.1408e-10  6.6168e-01  4.7077e-02  2.1426e-09  9.2658e-11  9.2658e-11  2.3508e-07 
 1.6700e+00  9.5341e-11  7.7445e-01  3.7310e-01  6.5921e-11  4.9322e-04  9.4344e-11  6.6168e-01  4.7070e-02  1.8114e-09  7.7825e-11  7.7825e-11  1.9344e-07 
 1.6800e+00  7.8711e-11  7.7445e-01  3.7560e-01  5.3406e-11  4.9661e-04  7.7699e-11  6.6168e-01  4.7063e-02  1.5245e-09  6.5082e-11  6.5082e-11  1.5861e-07 
 1.6900e+00  6.4749e-11  7.7445e-01  3.7810e-01  4.3117e-11  4.9996e-04  6.3723e-11  6.6168e-01  4.7058e-02  1.2770e-09  5.4183e-11  5.4183e-11  1.2960e-07 
 1.7000e+00  5.3085e-11  7.7445e-01  3.8060e-01  3.4695e-11  5.0327e-04  5.2043e-11  6.6168e-01  4.7053e-02  1.0645e-09  4.4904e-11  4.4904e-11  1.0555e-07 
 1.7100e+00  4.3388e-11  7.7445e-01  3.8309e-01  2.7834e-11  5.0654e-04  4.2330e-11  6.6168e-01  4.7050e-02  8.8301e-10  3.7044e-11  3.7044e-11  8.5716e-08 
 1.7200e+00  3.5367e-11  7.7445e-01  3.8559e-01  2.2271e-11  5.0976e-04  3.4292e-11  6.6168e-01  4.7047e-02  7.2889e-10  3.0419e-11  3.0419e-11  6.9427e-08 
 1.7300e+00  2.8765e-11  7.7445e-01  3.8808e-01  1.7781e-11  5.1296e-04  2.7672e-11  6.6168e-01  4.7044e-02  5.9874e-10  2.4867e-11  2.4867e-11  5.6117e-08 
 1.7400e+00  2.3358e-11  7.7445e-01  3.9058e-01  1.4175e-11  5.1611e-04  2.2247e-11  6.6168e-01  4.7042e-02  4.8949e-10  2.0237e-11  2.0237e-11  4.5291e-08 
 1.7500e+00  1.8953e-11  7.7445e-01  3.9307e-01  1.1292e-11  5.1922e-04  1.7822e-11  6.6168e-01  4.7040e-02  3.9832e-10  1.6399e-11  1.6399e-11  3.6528e-08 
 1.7600e+00  1.5380e-11  7.7445e-01  3.9557e-01  8.9967e-12  5.2229e-04  1.4229e-11  6.6168e-01  4.7039e-02  3.2268e-10  1.3234e-11  1.3234e-11  2.9468e-08 
 1.7700e+00  1.2496e-11  7.7445e-01  3.9807e-01  7.1773e-12  5.2533e-04  1.1324e-11  6.6168e-01  4.7038e-02  2.6029e-10  1.0638e-11  1.0638e-11  2.3804e-08 
 1.7800e+00  1.0179e-11  7.7445e-01  4.0056e-01  5.7410e-12  5.2833e-04  8.9859e-12  6.6168e-01  4.7037e-02  2.0912e-10  8.5190e-12  8.5190e-12  1.9281e-08 
 1.7900e+00  8.3266e-12  7.7445e-01  4.0306e-01  4.6115e-12  5.3129e-04  7.1106e-12  6.6168e-01  4.7036e-02  1.6737e-10  6.7983e-12  6.7983e-12  1.5684e-08 
 1.8000e+00  6.8519e-12  7.7445e-01  4.0556e-01  3.7265e-12  5.3421e-04  5.6123e-12  6.6168e-01  4.7035e-02  1.3348e-10  5.4074e-12  5.4074e-12  1.2836e-08 
