 9.2000e-01  1.9734e-05  7.7444e-01  1.3825e-01  1.4033e-04  7.2730e-06  1.9736e-05  7.2830e-01  1.7979e-01  1.8835e-04  2.3978e-05  1.4502e+00 
 9.3000e-01  2.0342e-05  7.7444e-01  1.4292e-01  1.4062e-04  7.6279e-06  2.0342e-05  7.1653e-01  1.8116e-01  1.9413e-04  2.3258e-05  1.3432e+00 
 9.4000e-01  2.0896e-05  7.7444e-01  1.4754e-01  1.4069e-04  7.9878e-06  2.0897e-05  7.0452e-01  1.8270e-01  1.9885e-04  2.2958e-05  1.2341e+00 
 9.5000e-01  2.1404e-05  7.7444e-01  1.5211e-01  1.4058e-04  8.3576e-06  2.1404e-05  6.9242e-01  1.8432e-01  2.0285e-04  2.2807e-05  1.1241e+00 
 9.6000e-01  2.1866e-05  7.7444e-01  1.5663e-01  1.4030e-04  8.7449e-06  2.1866e-05  6.8030e-01  1.8596e-01  2.0627e-04  2.2724e-05  1.0139e+00 
 9.7000e-01  2.2283e-05  7.7444e-01  1.6108e-01  1.3987e-04  9.1631e-06  2.2283e-05  6.6820e-01  1.8759e-01  2.0918e-04  2.2672e-05  9.0393e-01 
 9.8000e-01  2.2653e-05  7.7444e-01  1.6547e-01  1.3925e-04  9.6359e-06  2.2653e-05  6.5619e-01  1.8917e-01  2.1163e-04  2.2630e-05  7.9470e-01 
 9.9000e-01  2.2970e-05  7.7445e-01  1.6979e-01  1.3838e-04  1.0208e-05  2.2970e-05  6.4429e-01  1.9067e-01  2.1361e-04  2.2584e-05  6.8661e-01 
 1.0000e+00  2.3224e-05  7.7445e-01  1.7404e-01  1.3715e-04  1.0976e-05  2.3224e-05  6.3260e-01  1.9203e-01  2.1509e-04  2.2522e-05  5.8028e-01 
 1.0100e+00  2.3395e-05  7.7445e-01  1.7822e-01  1.3530e-04  1.2171e-05  2.3395e-05  6.2121e-01  1.9317e-01  2.1599e-04  2.2428e-05  4.7677e-01 
 1.0200e+00  2.3437e-05  7.7445e-01  1.8234e-01  1.3222e-04  1.4463e-05  2.3438e-05  6.1037e-01  1.9392e-01  2.1605e-04  2.2278e-05  3.7822e-01 
 1.0300e+00  2.3245e-05  7.7445e-01  1.8639e-01  1.2628e-04  2.0173e-05  2.3250e-05  6.0060e-01  1.9388e-01  2.1472e-04  2.2017e-05  2.8943e-01 
 1.0400e+00  2.2631e-05  7.7445e-01  1.9037e-01  1.1435e-04  3.5551e-05  2.2632e-05  5.9297e-01  1.9226e-01  2.1082e-04  2.1537e-05  2.2014e-01 
 1.0500e+00  2.1530e-05  7.7445e-01  1.9428e-01  9.7796e-05  6.1226e-05  2.1531e-05  5.8792e-01  1.8878e-01  2.0395e-04  2.0800e-05  1.7417e-01 
 1.0600e+00  2.0163e-05  7.7445e-01  1.9813e-01  8.2744e-05  8.6489e-05  2.0163e-05  5.8452e-01  1.8409e-01  1.9525e-04  1.9902e-05  1.4329e-01 
 1.0700e+00  1.8703e-05  7.7445e-01  2.0192e-01  7.0426e-05  1.0829e-04  1.8703e-05  5.8200e-01  1.7880e-01  1.8565e-04  1.8926e-05  1.2041e-01 
 1.0800e+00  1.7222e-05  7.7445e-01  2.0565e-01  6.0221e-05  1.2738e-04  1.7231e-05  5.8001e-01  1.7318e-01  1.7558e-04  1.7910e-05  1.0228e-01 
 1.0900e+00  1.5779e-05  7.7445e-01  2.0932e-01  5.1691e-05  1.4439e-04  1.5783e-05  5.7838e-01  1.6735e-01  1.6527e-04  1.6872e-05  8.7537e-02 
 1.1000e+00  1.4382e-05  7.7445e-01  2.1294e-01  4.4425e-05  1.5987e-04  1.4385e-05  5.7703e-01  1.6141e-01  1.5486e-04  1.5824e-05  7.5194e-02 
 1.1100e+00  1.3047e-05  7.7445e-01  2.1650e-01  3.8188e-05  1.7410e-04  1.3049e-05  5.7587e-01  1.5542e-01  1.4445e-04  1.4778e-05  6.4721e-02 
 1.1200e+00  1.1783e-05  7.7445e-01  2.2001e-01  3.2809e-05  1.8728e-04  1.1784e-05  5.7489e-01  1.4941e-01  1.3414e-04  1.3739e-05  5.5756e-02 
 1.1300e+00  1.0595e-05  7.7445e-01  2.2347e-01  2.8157e-05  1.9956e-04  1.0595e-05  5.7404e-01  1.4343e-01  1.2399e-04  1.2715e-05  4.8036e-02 
 1.1400e+00  9.4866e-06  7.7445e-01  2.2688e-01  2.4130e-05  2.1105e-04  9.4869e-06  5.7330e-01  1.3752e-01  1.1406e-04  1.1712e-05  4.1363e-02 
 1.1500e+00  8.4594e-06  7.7445e-01  2.3024e-01  2.0642e-05  2.2184e-04  8.4597e-06  5.7267e-01  1.3169e-01  1.0443e-04  1.0737e-05  3.5581e-02 
 1.1600e+00  7.5135e-06  7.7445e-01  2.3357e-01  1.7624e-05  2.3200e-04  7.5137e-06  5.7212e-01  1.2597e-01  9.5136e-05  9.7932e-06  3.0568e-02 
 1.1700e+00  6.6477e-06  7.7445e-01  2.3684e-01  1.5016e-05  2.4159e-04  6.6478e-06  5.7164e-01  1.2040e-01  8.6236e-05  8.8878e-06  2.6221e-02 
 1.1800e+00  5.8599e-06  7.7445e-01  2.4008e-01  1.2767e-05  2.5067e-04  5.8600e-06  5.7122e-01  1.1499e-01  7.7774e-05  8.0248e-06  2.2456e-02 
 1.1900e+00  5.1474e-06  7.7445e-01  2.4328e-01  1.0832e-05  2.5929e-04  5.1475e-06  5.7087e-01  1.0977e-01  6.9786e-05  7.2084e-06  1.9197e-02 
 1.2000e+00  4.5066e-06  7.7445e-01  2.4644e-01  9.1712e-06  2.6748e-04  4.5067e-06  5.7056e-01  1.0475e-01  6.2304e-05  6.4420e-06  1.6384e-02 
 1.2100e+00  3.9336e-06  7.7445e-01  2.4957e-01  7.7500e-06  2.7529e-04  3.9336e-06  5.7029e-01  9.9945e-02  5.5350e-05  5.7282e-06  1.3960e-02 
